Protein A (gene name)	Protein B (gene name)	PubMed ID	Source databases
Vcp	Ubox5	15189447	"psi-mi:""MI:0463""(biogrid)"
Vcp	Ppp2cb	20100830	"psi-mi:""MI:0463""(biogrid)"
Vcp	Vcp	22232657	MI:0465(dip)
Vcp	Rps27a	16810319|16810319	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Vcp	Atxn1	23652004	"psi-mi:""MI:0463""(biogrid)"
Vcp	Mapt	23719816	"psi-mi:""MI:0463""(biogrid)"
Vcp	Vcpip1	14988733	"psi-mi:""MI:0463""(biogrid)"
Vcp	Ngly1	17496150	MI:0465(dip)
Vcp	Nploc4	10811609	"psi-mi:""MI:0463""(biogrid)"
Vcp	Svip	12529442	"psi-mi:""MI:0463""(biogrid)"
Vcp	Nsfl1c	12529442|10811609	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Vcp	Ube4b	12504083|10811609	"psi-mi:""MI:0486""(UniProt)|psi-mi:""MI:0463""(biogrid)"
Vdac1	Itpr1	24947355	"psi-mi:""MI:0469""(IntAct)"
Vdac2	Bak1	12881569	"psi-mi:""MI:0469""(IntAct)"
Vdr	Ncoa1	15610065	"psi-mi:""MI:0463""(biogrid)"
Vdr	Grip1	12529369	"psi-mi:""MI:0486""(UniProt)"
Vegfa	Cryab	20023214	"psi-mi:""MI:0463""(biogrid)"
Vegfa	Kdr	20023214|17981115	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0469""(IntAct)"
Vegfa	Ubc	20023214	"psi-mi:""MI:0463""(biogrid)"
Vegfc	Flt4	9012504	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Cbx3	22308494	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Morf4l1	22308494	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Chd4	22308494	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Arhgap22	14966113	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Top1	22308494	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Trim28	22308494	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Mrgbp	22308494	"psi-mi:""MI:0463""(biogrid)"
Vezf1	Top2a	22308494	"psi-mi:""MI:0463""(biogrid)"
Vgll1	Tead4	22632831	MI:0465(dip)
Vgll2	Mef2c	12376544	"psi-mi:""MI:0463""(biogrid)"
Vgll2	Tead1	14762206	"psi-mi:""MI:0463""(biogrid)"
Vhl	Cul2	15601820	"psi-mi:""MI:0469""(IntAct)"
Vhl	Kifap3	17825299|MINT-6803815	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Vhl	Tceb2	15601820	"psi-mi:""MI:0469""(IntAct)"
Vhl	Kif3b	17825299|MINT-6803815	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Vhl	Pard3	17101696	"psi-mi:""MI:0463""(biogrid)"
Vhl	Kif3a	17825299|MINT-6803815	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Vhl	Sumo1	17981124	"psi-mi:""MI:0463""(biogrid)"
Vhl	Egln1	26215701	"psi-mi:""MI:0463""(biogrid)"
Vhl	Rbx1	15601820|23990666	"psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0463""(biogrid)"
Vhl	Pard6a	17101696	"psi-mi:""MI:0463""(biogrid)"
Vhl	Tceb1	23990666|15601820|15601820	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0469""(IntAct)|MI:0974(innatedb)"
Vhl	Prkcz	17101696	"psi-mi:""MI:0463""(biogrid)"
Vhl	Rhobtb3	26215701	"psi-mi:""MI:0463""(biogrid)"
Vhl	Hif1a	17981124	"psi-mi:""MI:0463""(biogrid)"
Vim	Vim	8576158	MI:0465(dip)
Vim	Tsga10	20797700	MI:0974(innatedb)
Vim	Pak1	11895474	MI:0974(innatedb)
Vim	Prkce	15251432|15251432	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Vim	Pparg	23297177	"psi-mi:""MI:0463""(biogrid)"
Vim	Ywhab	21112954	"psi-mi:""MI:0469""(IntAct)"
Vldlr	Dab1	10380922|15249135	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Vldlr	Pafah1b2	17330141	"psi-mi:""MI:0463""(biogrid)"
Vldlr	Pafah1b3	17330141	"psi-mi:""MI:0463""(biogrid)"
Vma21	Atp6v1c2	19379691	"psi-mi:""MI:0469""(IntAct)"
Vms1	Vcp	21070972	"psi-mi:""MI:0463""(biogrid)"
Vpreb1	Igll1	8625987	"psi-mi:""MI:0463""(biogrid)"
Vps26a	Vps35	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps26a	Vps26b	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps26a	Vps29	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps26b	Vps26a	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps26b	Vps35	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps26b	Vps29	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps33b	Rab11a	20190753	"psi-mi:""MI:0469""(IntAct)"
Vps35	Vps26b	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps35	Sort1	18480253	MI:0465(dip)
Vps35	Vps29	18656452|15965486	"psi-mi:""MI:0463""(biogrid)|MI:0465(dip)"
Vps35	Snx1	18656452	"psi-mi:""MI:0463""(biogrid)"
Vps35	Vps26a	18656452|15965486	"psi-mi:""MI:0463""(biogrid)|MI:0465(dip)"
Vps35	Lrrk2	23395371	"psi-mi:""MI:0469""(IntAct)"
Vps36	Ubc	17057714	"psi-mi:""MI:0463""(biogrid)"
Vps4b	Vta1	15173323	"psi-mi:""MI:0463""(biogrid)"
Vrk2	Map3k7	17709393	"psi-mi:""MI:0463""(biogrid)"
Vrk3	Mapk1	18035061	"psi-mi:""MI:0463""(biogrid)"
Vrk3	Dusp3	18035061	"psi-mi:""MI:0463""(biogrid)"
Vsx2	Xpo1	15767664	"psi-mi:""MI:0463""(biogrid)"
Vti1a	Stx6	15640147	"psi-mi:""MI:0463""(biogrid)"
Vti1b	Vamp7	MINT-8086460|20871593	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Vti1b	Stx6	15640147	"psi-mi:""MI:0463""(biogrid)"
Vti1b	Tnfrsf1a	MINT-8095238|21157428	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Vti1b	Stx7	20871593|MINT-8086460	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
WAS	ZAP70	15699074	(mentha)
WAS	LCK	15699074	(mentha)
WASF1	GCK	12931191	(mentha)
WASF1	BAD	12931191	(mentha)
WASF1	PCDH10	24439376	(mentha)
WASL	PDGFRB	21427700	(mentha)
WASL	BIN1	25262827	(mentha)
WASL	ITGB1	21427700	(mentha)
WBP1	NEDD4	11042109	(mentha)
WBP11	PPP1CA	14640981	(mentha)
WBP11	PPP1CC	14640981	(mentha)
WBP2	NEDD4	11042109	(mentha)
WBP4	FMN1	8605874	(mentha)
WDFY2	AKT1	18388859	(mentha)
WDR12	NOTCH1	11827460	(mentha)
WDR5	POLR2A	21448134	(mentha)
WDR5	MEN1	21477851	(mentha)
WDR5	POU5F1	22083510|20362541|21477851	(mentha)
WDR77	PRMT5	20951943	(mentha)
WDR77	CCND1	20951943	(mentha)
WDR77	CDK4	20951943	(mentha)
WDTC1	HIST2H2BE	17767906	(mentha)
WDTC1	HIST4H4	17767906	(mentha)
WFIKKN2	MSTN	12595574	(mentha)
WHSC1	HDAC1	19483677	(mentha)
WHSC1	NANOG	19483677	(mentha)
WHSC1	HIRA	23921552	(mentha)
WHSC1	SMARCA4	19483677	(mentha)
WHSC1	POLR2A	19483677	(mentha)
WIPF1	CTTN	12620186	(mentha)
WLS	WNT1	19841259	(mentha)
WLS	OPRM1	23840749	(mentha)
WLS	WNT5A	19841259	(mentha)
WLS	WNT3	19841259	(mentha)
WNK4	KCNJ1	14608358	(mentha)
WNK4	TRPV5	24434184	(mentha)
WNT1	KL	17690294	(mentha)
WNT1	LRP6	18505367|16126904	(mentha)
WNT3	KL	17690294	(mentha)
WNT3A	CDH2	19075000	(mentha)
WNT3A	PTPRO	20804755	(mentha)
WNT4	KL	17690294	(mentha)
WNT5A	LRP6	19056682	(mentha)
WNT5A	KL	17690294	(mentha)
WNT7B	FZD1	15923619	(mentha)
WNT9A	IFIT3	19422823	(mentha)
WRNIP1	WRNIP1	18842586	(mentha)
WWOX	RUNX2	18487609	(mentha)
WWOX	TP53	15580310	(mentha)
WWP1	TRAF6	23799152	(mentha)
WWP2	GSC	21170031	(mentha)
WWP2	POLR2A	17526739	(mentha)
WWP2	SMARCC1	24365151|17526739	(mentha)
WWP2	POU5F1	15047715	(mentha)
WWP2	UBE2L3	21170031	(mentha)
WWP2	EGR2	19651900	(mentha)
WWP2	SOX2	25042802	(mentha)
WWTR1	CREBBP	16332960	(mentha)
WWTR1	YWHAE	16615898|21145499	(mentha)
WWTR1	PAX3	16300735	(mentha)
WWTR1	TTF1	14970209	(mentha)
WWTR1	NEK1	21474562	(mentha)
WWTR1	PKD2	17636028	(mentha)
WWTR1	AXIN1	24976009	(mentha)
WWTR1	RUNX2	22575641	(mentha)
WWTR1	WWTR1	16332960	(mentha)
WWTR1	FBXW11	17636028	(mentha)
WWTR1	BTRC	17636028	(mentha)
WWTR1	YAP1	16332960|21145499	(mentha)
Was	Nck1	11739662	MI:0974(innatedb)
Was	Hck	19234535	"psi-mi:""MI:1222""(mbinfo)"
Was	Pik3r1	17242350	MI:0465(dip)
Was	Gas7	20150425	"psi-mi:""MI:0463""(biogrid)"
Was	Evl	11739662	MI:0974(innatedb)
Was	Src	18289379	"psi-mi:""MI:1263""(Molecular Connections)"
Was	Btk	22253930	MI:0974(innatedb)
Was	Wipf1	22253930	MI:0974(innatedb)
Was	Lcp2	11739662	MI:0974(innatedb)
Wasf1	Pcdh10	24439376	"psi-mi:""MI:0469""(IntAct)"
Wasf2	Abi1	18044991	MI:0465(dip)
Wasl	Bin1	25262827	"psi-mi:""MI:0463""(biogrid)"
Wasl	Itgb1	MINT-8185849|21427700	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Wasl	Pdgfrb	MINT-8185849|21427700	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Wbp11	Ppp1ca	14640981	"psi-mi:""MI:0463""(biogrid)"
Wbp4	Fmn1	8605874	"psi-mi:""MI:0463""(biogrid)"
Wdfy1	Ticam1	25736436	"psi-mi:""MI:0463""(biogrid)"
Wdfy1	Tlr3	25736436|25736436	"psi-mi:""MI:0463""(biogrid)|MI:0974(innatedb)"
Wdfy2	Akt1	18388859|18388859	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Wdfy2	Foxo1	18388859|18388859|18388859	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0471""(MINT)"
Wdpcp	Sept2	24302887	MI:0465(dip)
Wdr12	Notch1	11827460	"psi-mi:""MI:0463""(biogrid)"
Wdr5	Cebpa	26974661	MI:0465(dip)
Wdr5	Pou5f1	21477851	"psi-mi:""MI:0469""(IntAct)"
Wdr5	Phf20	23452852	"psi-mi:""MI:0463""(biogrid)"
Wdr5	Rbbp5	21477851	"psi-mi:""MI:0469""(IntAct)"
Wdr5	Men1	21477851	"psi-mi:""MI:0469""(IntAct)"
Wdr76	Rlim	22596162	MI:0465(dip)
Wdr77	Ccnd1	20951943	"psi-mi:""MI:0469""(IntAct)"
Wdr77	Prmt5	20951943	"psi-mi:""MI:0469""(IntAct)"
Wdr77	Cdk4	20951943	"psi-mi:""MI:0469""(IntAct)"
Wfikkn2	Mstn	12595574	"psi-mi:""MI:0463""(biogrid)"
Whrn	Rpgr	22323458	"psi-mi:""MI:0486""(UniProt)"
Whrn	Whrn	15590698	"psi-mi:""MI:0471""(MINT)"
Whrn	Myo15a	15590698	"psi-mi:""MI:0471""(MINT)"
Whsc1	Hira	23921552|IM-21698	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Whsc1	Hdac1	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Polr2a	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Nanog	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Brd4	23921552|IM-21698	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Whsc1	Sf1	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Smarca4	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Hnrnpu	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Sall4	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Ogt	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Raver1	19483677	"psi-mi:""MI:0463""(biogrid)"
Whsc1	Sall1	19483677	"psi-mi:""MI:0463""(biogrid)"
Wipf1	Wasl	11331876	"psi-mi:""MI:1222""(mbinfo)"
Wld	Vcp	16371511	"psi-mi:""MI:0463""(biogrid)"
Wls	Oprm1	20214800	"psi-mi:""MI:0486""(UniProt)"
Wnk4	Kcnj1	14608358	"psi-mi:""MI:0469""(IntAct)"
Wnk4	Trpv5	IM-22219|24434184	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Wnk4	Stk39	14563843	"psi-mi:""MI:0469""(IntAct)"
Wnt1	Wnt3a	11877374	"psi-mi:""MI:0463""(biogrid)"
Wnt1	Lrp6	15143170|18505367|16126904	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Wnt1	Wls	19841259	MI:0465(dip)
Wnt1	Fzd1	15143170	"psi-mi:""MI:0463""(biogrid)"
Wnt1	Kl	17690294	"psi-mi:""MI:0469""(IntAct)"
Wnt1	Dkk1	15143170	"psi-mi:""MI:0463""(biogrid)"
Wnt1	Lrp5	15143170	"psi-mi:""MI:0463""(biogrid)"
Wnt1	Fzd8	15143170	"psi-mi:""MI:0463""(biogrid)"
Wnt11	Rspo2	19213727	"psi-mi:""MI:0463""(biogrid)"
Wnt11	Tcf4	19213727	"psi-mi:""MI:0463""(biogrid)"
Wnt2	Wnt2b	19686689	"psi-mi:""MI:0463""(biogrid)"
Wnt3	Kl	17690294	"psi-mi:""MI:0469""(IntAct)"
Wnt3	Dkk1	18403408	"psi-mi:""MI:0463""(biogrid)"
Wnt3	Wls	19841259	MI:0465(dip)
Wnt3a	Fzd8	23791946	MI:0465(dip)
Wnt3a	Dkk1	15143170	"psi-mi:""MI:0463""(biogrid)"
Wnt4	Kl	17690294	"psi-mi:""MI:0469""(IntAct)"
Wnt4	Ctnnb1	20454446	"psi-mi:""MI:0463""(biogrid)"
Wnt4	Inhbb	20454446	"psi-mi:""MI:0463""(biogrid)"
Wnt5a	Wls	19841259	MI:0465(dip)
Wnt5a	Lrp6	19056682	"psi-mi:""MI:0463""(biogrid)"
Wnt5a	Ryk	16723543	"psi-mi:""MI:0463""(biogrid)"
Wnt7a	Dvl1	16818724	"psi-mi:""MI:0463""(biogrid)"
Wnt7a	Dkk1	15242796	"psi-mi:""MI:0463""(biogrid)"
Wnt7b	Lrp5	15923619	"psi-mi:""MI:0463""(biogrid)"
Wnt7b	Fzd10	15923619	"psi-mi:""MI:0463""(biogrid)"
Wnt7b	Fzd1	15923619	"psi-mi:""MI:0463""(biogrid)"
Wnt8a	Sfrp1	10640709	"psi-mi:""MI:0463""(biogrid)"
Wnt9a	Wnt4	16818445	"psi-mi:""MI:0463""(biogrid)"
Wnt9a	Ifit3	19422823	"psi-mi:""MI:0463""(biogrid)"
Wnt9a	Ctnnb1	16818445	"psi-mi:""MI:0463""(biogrid)"
Wrnip1	Wrnip1	18842586	"psi-mi:""MI:0463""(biogrid)"
Wsb1	Tceb1	9869640	"psi-mi:""MI:0463""(biogrid)"
Wsb1	Tceb2	9869640	"psi-mi:""MI:0463""(biogrid)"
Wwox	Trp53	15580310	"psi-mi:""MI:0463""(biogrid)"
Wwox	Runx2	18487609	"psi-mi:""MI:0463""(biogrid)"
Wwp2	Sox2	25042802	"psi-mi:""MI:0463""(biogrid)"
Wwp2	Egr2	19651900	"psi-mi:""MI:0463""(biogrid)"
Wwp2	Pou5f1	15047715	"psi-mi:""MI:0463""(biogrid)"
Wwp2	Ube2l3	21170031	"psi-mi:""MI:0463""(biogrid)"
Wwp2	Polr2a	17526739	"psi-mi:""MI:0463""(biogrid)"
Wwp2	Smarcc1	17526739|24365151	"psi-mi:""MI:0463""(biogrid)|psi-mi:""MI:0463""(biogrid)"
Wwp2	Gsc	21170031	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Ttf1	14970209	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Pkd2	17636028	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Nek1	21474562	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Yap1	16332960	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Runx2	22575641|22575641	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Wwtr1	Cul1	17636028	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Axin1	24976009	"psi-mi:""MI:0469""(IntAct)"
Wwtr1	Btrc	17636028	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Fbxw11	17636028	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Pax3	16300735	"psi-mi:""MI:0463""(biogrid)"
Wwtr1	Wwtr1	16332960|16332960	"psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0463""(biogrid)"
XIAP	CASP7	11859414	(mentha)
XIAP	RAC1	22117219	(mentha)
XIAP	HCCS	16858406	(mentha)
XIAP	PTEN	19473982	(mentha)
XIAP	SEPT4	21695558	(mentha)
XPA	RAD23B	9734359	(mentha)
XPC	POU5F1	21962512	(mentha)
XPO1	COPS5	11704659	(mentha)
XPO1	VSX2	15767664	(mentha)
XPO1	FH	18782761	(mentha)
XPO1	HDAC1	20037577	(mentha)
XPO1	AXIN2	25873176	(mentha)
XPO1	AXIN1	25873176	(mentha)
XPO1	BACH1	15175654	(mentha)
XPO4	SOX2	19349578	(mentha)
Xbp1	Tcl1	22692508	"psi-mi:""MI:0463""(biogrid)"
Xbp1	Tnf	20351694	MI:0974(innatedb)
Xbp1	Ep300	20660350	MI:0974(innatedb)
Xbp1	Il6	20351694	MI:0974(innatedb)
Xiap	Pten	19473982	"psi-mi:""MI:0463""(biogrid)"
Xiap	Casp3	19626005	MI:0465(dip)
Xiap	Map3k2	18761086	"psi-mi:""MI:0463""(biogrid)"
Xiap	Sept4	21695558	"psi-mi:""MI:0463""(biogrid)"
Xiap	Diablo	10929712	MI:0974(innatedb)
Xiap	Rac1	22117219|MINT-8313544	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Xiap	Tgfbr1	19531477	MI:0974(innatedb)
Xiap	Notch1	17318174	MI:0974(innatedb)
Xndc1	Xndc1	12032305	MI:0974(innatedb)
Xpo1	Axin1	25873176	"psi-mi:""MI:0469""(IntAct)"
Xpo1	Axin2	25873176	"psi-mi:""MI:0469""(IntAct)"
Xrcc5	Terf1	22556254	"psi-mi:""MI:0463""(biogrid)"
Xrcc5	Terf2	22556254	"psi-mi:""MI:0463""(biogrid)"
YAP1	AXIN1	24976009	(mentha)
YAP1	TEAD1	21376238|11358867|24882516	(mentha)
YBX1	TP53	24788519	(mentha)
YBX3	GJA1	16045494	(mentha)
YBX3	TJP1	16045494	(mentha)
YBX3	CNP	16045494	(mentha)
YBX3	GJC2	16045494	(mentha)
YBX3	PRMT1	19858291	(mentha)
YES1	DAB1	15062102	(mentha)
YES1	DIAPH1	18194650	(mentha)
YKT6	STX5	11323436	(mentha)
YKT6	BET1	11323436	(mentha)
YKT6	GOSR1	11323436	(mentha)
YWHAB	BAD	19915011	(mentha)
YWHAB	NRIP1	18628823	(mentha)
YWHAB	IRS1	9422753|11875115	(mentha)
YWHAB	PRKCE	18604201|19429675|16635246|18237277	(mentha)
YWHAB	MAPT	19014373|16635246	(mentha)
YWHAB	ZFP36	16702957	(mentha)
YWHAB	TSC2	20412061	(mentha)
YWHAB	LRRK2	21390248	(mentha)
YWHAB	RIN1	9144171	(mentha)
YWHAB	VIM	21112954	(mentha)
YWHAB	NEDD4	16635246|18687683|16099816	(mentha)
YWHAB	YWHAE	18687683|16635246	(mentha)
YWHAB	ITGB2	18239087	(mentha)
YWHAB	MARK2	16959763|16635246	(mentha)
YWHAB	HDAC4	17923476|10958686	(mentha)
YWHAB	YWHAZ	16959763|16635246	(mentha)
YWHAB	NEDD4L	16613846	(mentha)
YWHAB	SYNPO2	15883195	(mentha)
YWHAB	CDC25B	19223768	(mentha)
YWHAB	BCL2L11	16282323	(mentha)
YWHAB	PTPN11	12937170	(mentha)
YWHAB	TBC1D4	20410134	(mentha)
YWHAB	NCAM1	20598904|16635246	(mentha)
YWHAE	NEDD4	16615898|18687683	(mentha)
YWHAE	IRS1	16216880|16944949	(mentha)
YWHAE	CTNND1	16615898|16944949|17993462	(mentha)
YWHAE	MAPT	16615898|19014373	(mentha)
YWHAG	PIK3CA	20628654	(mentha)
YWHAG	MDM4	21148311|24190973	(mentha)
YWHAG	MAPT	19014373	(mentha)
YWHAH	MAPT	19014373	(mentha)
YWHAH	RASD1	21247419	(mentha)
YWHAH	SNCA	16096643	(mentha)
YWHAH	BRAF	8668348	(mentha)
YWHAQ	ITGA5	24163432	(mentha)
YWHAQ	MDM2	20086099	(mentha)
YWHAQ	MAPT	19014373	(mentha)
YWHAQ	CDKN1A	20086099	(mentha)
YWHAQ	GJA1	24163432	(mentha)
YWHAZ	CTNND1	16615898|17993462	(mentha)
YWHAZ	KRT18	11917136	(mentha)
YWHAZ	RRAD	10441394	(mentha)
YWHAZ	GEM	17605760	(mentha)
YWHAZ	MAPT	19014373	(mentha)
YWHAZ	GFAP	16959763|17032734	(mentha)
YWHAZ	HAP1	17166838	(mentha)
YWHAZ	NSF	16615898|16959763|19562802	(mentha)
YWHAZ	REM1	10441394	(mentha)
YWHAZ	SNN	15923056	(mentha)
YY1	SP3	21149256	(mentha)
YY1	HDAC1	8917507|17220375	(mentha)
YY1	EP300	17220375	(mentha)
YY1	PPARGC1A	18046414	(mentha)
YY1	FOS	22322974	(mentha)
YY1	HDAC2	17220375	(mentha)
Yap1	Wwtr1	16332960|16332960	"psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0463""(biogrid)"
Yap1	Tead1	22308401|24882516|21376238	"MI:0465(dip)|psi-mi:""MI:0469""(IntAct)|psi-mi:""MI:0469""(IntAct)"
Yap1	Klf4	25531778	MI:0465(dip)
Yap1	Pitx2	27251288	MI:0465(dip)
Yap1	Ddx17	24581491	"psi-mi:""MI:0469""(IntAct)"
Yap1	Tp73	11278685|11278685	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Yars	Parp1	25533949	MI:0465(dip)
Ybx1	Tp53	24788519	"psi-mi:""MI:0469""(IntAct)"
Ybx3	Gja1	MINT-5217844|16045494	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ybx3	Cnp	MINT-5217844|16045494	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Yes1	Diap1	18194650	"psi-mi:""MI:0463""(biogrid)"
Yes1	Jak2	8702385	"psi-mi:""MI:0463""(biogrid)"
Yes1	Ptpre	14980517|MINT-8215614	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Yes1	Khdrbs1	10844001	"psi-mi:""MI:0463""(biogrid)"
Ykt6	Gosr1	11323436	"psi-mi:""MI:0463""(biogrid)"
Ykt6	Bet1	11323436	"psi-mi:""MI:0463""(biogrid)"
Ykt6	Stx5a	11323436	"psi-mi:""MI:0463""(biogrid)"
Ywhab	Tsc1	20412061|MINT-7712206	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhab	Sptan1	20598904	"psi-mi:""MI:0463""(biogrid)"
Ywhab	Irs1	9422753|11875115	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhab	Tsc2	20412061|MINT-7712206	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhab	Rin1	9144171	"psi-mi:""MI:0463""(biogrid)"
Ywhab	Prkce	19429675|MINT-8008946	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhab	Nedd4l	16613846	"psi-mi:""MI:0463""(biogrid)"
Ywhab	Ywhae	MINT-8008580|18687683|18687683	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0463""(biogrid)"
Ywhab	Mapt	19014373	"psi-mi:""MI:0463""(biogrid)"
Ywhab	Irs1	MINT-8006026|MINT-8005219	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhae	Mapt	19014373	"psi-mi:""MI:0463""(biogrid)"
Ywhae	Rin1	9144171	"psi-mi:""MI:0463""(biogrid)"
Ywhae	Ywhab	18687683	"psi-mi:""MI:0463""(biogrid)"
Ywhae	Hdac7	16956611|15166223|11585834|MINT-8005754|MINT-8006706|16956611	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhae	Ctnnd1	17993462	"psi-mi:""MI:0463""(biogrid)"
Ywhae	Ndel1	12796778|12796778	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhae	Fbxo4	21242966	"psi-mi:""MI:1262""(I2D)"
Ywhag	Raf1	MINT-8010017|20628654	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhag	Pik3ca	MINT-8010017|20628654	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhag	Mapt	19014373	"psi-mi:""MI:0463""(biogrid)"
Ywhah	Sh3bp4	19122209	MI:0974(innatedb)
Ywhah	Rasd1	21247419	"psi-mi:""MI:0469""(IntAct)"
Ywhah	Mapt	19014373	"psi-mi:""MI:0463""(biogrid)"
Ywhah	Park2	16096643|16096643	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhah	Snca	16096643	"psi-mi:""MI:0471""(MINT)"
Ywhaq	Itga5	24163432	"psi-mi:""MI:0469""(IntAct)"
Ywhaq	Bad	8929531|8929531	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhaq	Cdkn1a	20086099|MINT-8009724	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhaq	Gja1	24163432	"psi-mi:""MI:0469""(IntAct)"
Ywhaq	Mapt	19014373	"psi-mi:""MI:0463""(biogrid)"
Ywhaq	Mdm2	20086099|MINT-8009724	"psi-mi:""MI:0471""(MINT)|psi-mi:""MI:0471""(MINT)"
Ywhaq	Lrrk2	20642453	"psi-mi:""MI:0463""(biogrid)"
Ywhaq	Sh3bp4	19122209	MI:0974(innatedb)
Ywhaz	Rin1	9144171	"psi-mi:""MI:0463""(biogrid)"
Ywhaz	Raf1	12801936	MI:0974(innatedb)
Ywhaz	Rptor	18439900	MI:0974(innatedb)
